Id,Expected
2817,0
2818,1
2819,0
2820,0
2821,1
2822,0
2823,0
2824,0
2825,0
2826,1
2827,0
2828,1
2829,1
2830,1
2831,0
2832,0
2833,1
2834,1
2835,0
2836,0
2837,0
2838,1
2839,1
2840,1
2841,1
2842,1
2843,1
2844,0
2845,0
2846,0
2847,0
2848,1
2849,1
2850,1
2851,0
2852,0
2853,0
2854,0
2855,1
2856,0
2857,0
2858,1
2859,1
2860,1
2861,1
2862,1
2863,1
2864,0
2865,1
2866,1
2867,1
2868,0
2869,1
2870,0
2871,0
2872,1
2873,1
2874,1
2875,0
2876,0
2877,0
2878,0
2879,0
2880,1
2881,0
2882,1
2883,0
2884,1
2885,1
2886,1
2887,0
2888,1
2889,0
2890,1
2891,1
2892,0
2893,1
2894,0
2895,1
2896,1
2897,1
2898,1
2899,1
2900,0
2901,1
2902,0
2903,1
2904,1
2905,1
2906,1
2907,0
2908,1
2909,1
2910,1
2911,0
2912,0
2913,1
2914,0
2915,1
2916,0
2917,0
2918,1
2919,0
2920,1
2921,0
2922,1
2923,1
2924,0
2925,1
2926,0
2927,0
2928,0
2929,1
2930,0
2931,1
2932,0
2933,1
2934,0
2935,1
2936,1
2937,0
2938,0
2939,0
2940,1
2941,1
2942,1
2943,0
2944,1
2945,0
2946,1
2947,0
2948,1
2949,1
2950,1
2951,0
2952,0
2953,0
2954,1
2955,0
2956,1
2957,0
2958,0
2959,1
2960,1
2961,0
2962,1
2963,0
2964,0
2965,0
2966,0
2967,0
2968,1
2969,0
2970,1
2971,1
2972,1
2973,0
2974,0
2975,1
2976,1
2977,1
2978,0
2979,0
2980,0
2981,1
2982,1
2983,0
2984,1
2985,1
2986,1
2987,1
2988,0
2989,1
2990,0
2991,1
2992,1
2993,0
2994,1
2995,0
2996,1
2997,1
2998,1
2999,1
3000,1
3001,0
3002,0
3003,1
3004,1
3005,0
3006,0
3007,0
3008,0
3009,0
3010,1
3011,1
3012,1
3013,0
3014,1
3015,0
3016,0
3017,1
3018,0
3019,1
3020,1
3021,1
3022,1
3023,0
3024,0
3025,0
3026,1
3027,1
3028,1
3029,1
3030,0
3031,1
3032,1
3033,1
3034,0
3035,0
3036,1
3037,0
3038,1
3039,1
3040,0
3041,0
3042,0
3043,1
3044,1
3045,1
3046,0
3047,1
3048,0
3049,1
3050,1
3051,0
3052,1
3053,1
3054,1
3055,0
3056,1
3057,1
3058,0
3059,0
3060,1
3061,0
3062,0
3063,0
3064,1
3065,0
3066,1
3067,1
3068,0
3069,1
3070,1
3071,0
3072,0
3073,1
3074,1
3075,0
3076,1
3077,0
3078,0
3079,1
3080,1
3081,0
3082,1
3083,1
3084,1
3085,1
3086,0
3087,1
3088,1
3089,0
3090,0
3091,0
3092,0
3093,1
3094,1
3095,0
3096,1
3097,1
3098,0
3099,0
3100,0
3101,1
3102,0
3103,0
3104,1
3105,0
3106,1
3107,0
3108,1
3109,0
3110,0
3111,1
3112,0
3113,1
3114,1
3115,1
3116,0
3117,1
3118,1
3119,1
3120,0
3121,1
3122,1
3123,0
3124,0
3125,0
3126,0
3127,0
3128,0
3129,1
3130,1
3131,0
3132,1
3133,1
3134,0
3135,0
3136,0
3137,0
3138,1
3139,1
3140,0
3141,0
3142,0
3143,0
3144,1
3145,0
3146,1
3147,1
3148,1
3149,1
3150,0
3151,1
3152,1
3153,0
3154,1
3155,0
3156,0
3157,1
3158,0
3159,0
3160,0
3161,1
3162,0
3163,1
3164,0
3165,1
3166,0
3167,0
3168,1
3169,0
3170,1
3171,1
3172,1
3173,0
3174,0
3175,1
3176,0
3177,1
3178,0
3179,0
3180,1
3181,1
3182,0
3183,1
3184,1
3185,0
3186,1
3187,1
3188,0
3189,1
3190,0
3191,1
3192,0
3193,1
3194,0
3195,1
3196,0
3197,0
3198,1
3199,1
3200,0
3201,1
3202,0
3203,1
3204,1
3205,0
3206,1
3207,1
3208,1
3209,0
3210,1
3211,1
3212,1
3213,0
3214,0
3215,1
3216,0
3217,1
3218,1
3219,1
3220,1
3221,1
3222,1
3223,0
3224,0
3225,1
3226,1
3227,0
3228,1
3229,0
3230,0
3231,1
3232,1
3233,1
3234,0
3235,0
3236,0
3237,1
3238,1
3239,0
3240,1
3241,1
3242,1
3243,1
3244,1
3245,0
3246,0
3247,1
3248,0
3249,1
3250,1
3251,0
3252,0
3253,0
3254,1
3255,0
3256,0
3257,0
3258,0
3259,0
3260,0
3261,1
3262,1
3263,1
3264,1
3265,0
3266,0
3267,1
3268,1
3269,1
3270,1
3271,1
3272,0
3273,1
3274,0
3275,1
3276,1
3277,0
3278,1
3279,1
3280,0
3281,0
3282,1
3283,1
3284,0
3285,1
3286,1
3287,1
3288,0
3289,0
3290,1
3291,0
3292,0
3293,0
3294,1
3295,1
3296,0
3297,1
3298,0
3299,1
3300,0
3301,0
3302,0
3303,1
3304,0
3305,1
3306,1
3307,0
3308,1
3309,1
3310,0
3311,1
3312,0
3313,1
3314,1
3315,0
3316,1
3317,0
3318,1
3319,0
3320,0
3321,1
3322,0
3323,1
3324,1
3325,1
3326,1
3327,0
3328,1
3329,1
3330,1
3331,1
3332,1
3333,0
3334,1
3335,1
3336,1
3337,1
3338,1
3339,1
3340,0
3341,1
3342,0
3343,0
3344,1
3345,0
3346,0
3347,1
3348,1
3349,0
3350,1
3351,0
3352,0
3353,1
3354,0
3355,1
3356,1
3357,0
3358,1
3359,0
3360,1
3361,0
3362,0
3363,1
3364,1
3365,0
3366,1
3367,0
3368,1
3369,0
3370,1
3371,0
3372,1
3373,0
3374,0
3375,1
3376,1
3377,0
3378,0
3379,1
3380,1
3381,0
3382,0
3383,1
3384,1
3385,0
3386,1
3387,1
3388,1
3389,0
3390,1
3391,1
3392,0
3393,0
3394,1
3395,0
3396,1
3397,1
3398,1
3399,0
3400,0
3401,0
3402,0
3403,0
3404,0
3405,1
3406,0
3407,1
3408,1
3409,1
3410,0
3411,1
3412,1
3413,0
3414,1
3415,0
3416,1
3417,0
3418,1
3419,0
3420,1
3421,0
3422,0
3423,0
3424,1
3425,1
3426,0
3427,1
3428,1
3429,0
3430,1
3431,0
3432,1
3433,1
3434,0
3435,0
3436,1
3437,0
3438,1
3439,1
3440,0
3441,1
3442,1
3443,1
3444,0
3445,1
3446,0
3447,1
3448,0
3449,1
3450,0
3451,1
3452,0
3453,1
3454,1
3455,1
3456,0
3457,0
3458,0
3459,1
3460,0
3461,0
3462,0
3463,0
3464,1
3465,1
3466,0
3467,0
3468,1
3469,0
3470,1
3471,1
3472,0
3473,0
3474,1
3475,0
3476,1
3477,1
3478,1
3479,0
3480,0
3481,1
3482,0
3483,0
3484,1
3485,1
3486,0
3487,1
3488,0
3489,1
3490,0
3491,1
3492,0
3493,0
3494,1
3495,1
3496,1
3497,1
3498,0
3499,1
3500,1
3501,1
3502,0
3503,0
3504,0
3505,1
3506,1
3507,1
3508,0
3509,0
3510,1
3511,0
3512,0
3513,1
3514,0
3515,1
3516,1
3517,1
3518,0
3519,1
3520,0
3521,1
3522,0
3523,0
3524,0
3525,1
3526,1
3527,0
3528,0
3529,1
3530,0
3531,1
3532,1
3533,1
3534,1
3535,1
3536,0
3537,0
3538,0
3539,1
3540,0
3541,1
3542,1
3543,0
3544,0
3545,0
3546,1
3547,0
3548,0
3549,0
3550,0
3551,0
3552,0
3553,1
3554,1
3555,1
3556,1
3557,1
3558,1
3559,1
3560,0
3561,0
3562,0
3563,1
3564,0
3565,1
3566,0
3567,0
3568,1
3569,1
3570,0
3571,0
3572,0
3573,0
3574,1
3575,1
3576,0
3577,1
3578,0
3579,0
3580,1
3581,0
3582,0
3583,0
3584,0
3585,1
3586,0
3587,1
3588,0
3589,1
3590,0
3591,0
3592,1
3593,0
3594,1
3595,0
3596,0
3597,1
3598,1
3599,1
3600,0
3601,0
3602,1
3603,0
3604,1
3605,0
3606,1
3607,1
3608,1
3609,1
3610,0
3611,1
3612,0
3613,1
3614,1
3615,1
3616,1
3617,1
3618,0
3619,1
3620,1
3621,1
3622,1
3623,0
3624,1
3625,1
3626,0
3627,0
3628,0
3629,0
3630,1
3631,0
3632,1
3633,0
3634,1
3635,0
3636,0
3637,1
3638,1
3639,0
3640,1
3641,0
3642,1
3643,1
3644,1
3645,1
3646,0
3647,1
3648,1
3649,0
3650,0
3651,0
3652,0
3653,1
3654,1
3655,0
3656,1
3657,1
3658,1
3659,0
3660,1
3661,1
3662,0
3663,0
3664,0
3665,0
3666,1
3667,0
3668,1
3669,0
3670,1
3671,0
3672,0
3673,1
3674,0
3675,0
3676,0
3677,1
3678,0
3679,1
3680,1
3681,1
3682,1
3683,1
3684,0
3685,1
3686,0
3687,0
3688,0
3689,0
3690,1
3691,0
3692,1
3693,0
3694,0
3695,1
3696,0
3697,1
3698,0
3699,1
3700,1
3701,0
3702,0
3703,1
3704,1
3705,1
3706,0
3707,0
3708,1
3709,0
3710,1
3711,0
3712,0
3713,0
3714,1
3715,1
3716,1
3717,0
3718,0
3719,1
3720,0
3721,1
3722,0
3723,0
3724,1
3725,1
3726,0
3727,0
3728,1
3729,0
3730,0
3731,1
3732,1
3733,0
3734,0
3735,1
3736,0
3737,1
3738,1
3739,1
3740,1
3741,1
3742,0
3743,1
3744,1
3745,1
3746,1
3747,0
3748,1
3749,1
3750,1
3751,0
3752,1
3753,0
3754,1
3755,0
3756,1
3757,1
3758,1
3759,0
3760,0
3761,1
3762,1
3763,0
3764,0
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,1
3772,0
3773,0
3774,1
3775,1
3776,0
3777,1
3778,1
3779,0
3780,1
3781,1
3782,1
3783,1
3784,1
3785,1
3786,0
3787,1
3788,0
3789,0
3790,0
3791,0
3792,0
3793,1
3794,1
3795,1
3796,0
3797,1
3798,1
3799,1
3800,1
3801,0
3802,0
3803,1
3804,0
3805,0
3806,0
3807,1
3808,1
3809,1
3810,0
3811,0
3812,0
3813,0
3814,0
3815,1
3816,0
3817,1
3818,0
3819,1
3820,0
3821,0
3822,0
3823,0
3824,1
3825,0
3826,0
3827,0
3828,0
3829,0
3830,1
3831,0
3832,1
3833,1
3834,1
3835,0
3836,0
3837,0
3838,1
3839,1
3840,0
3841,0
3842,1
3843,1
3844,0
3845,0
3846,1
3847,0
3848,1
3849,1
3850,1
3851,0
3852,0
3853,0
3854,1
3855,1
3856,1
3857,0
3858,1
3859,1
3860,1
3861,1
3862,0
3863,1
3864,0
3865,0
3866,1
3867,0
3868,0
3869,0
3870,1
3871,1
3872,1
3873,1
3874,0
3875,0
3876,0
3877,1
3878,0
3879,0
3880,0
3881,0
3882,1
3883,0
3884,0
3885,1
3886,0
3887,0
3888,0
3889,0
3890,0
3891,1
3892,0
3893,1
3894,1
3895,0
3896,1
3897,0
3898,0
3899,0
3900,1
3901,1
3902,1
3903,0
3904,0
3905,0
3906,1
3907,1
3908,0
3909,1
3910,1
3911,0
3912,1
3913,1
3914,0
3915,0
3916,0
3917,1
3918,1
3919,1
3920,1
3921,1
3922,0
3923,0
3924,0
3925,0
3926,0
3927,0
3928,1
3929,0
3930,1
3931,1
3932,1
3933,0
3934,0
3935,0
3936,1
3937,1
3938,0
3939,0
3940,0
3941,1
3942,1
3943,1
3944,0
3945,1
3946,0
3947,0
3948,1
3949,0
3950,0
3951,1
3952,1
3953,1
3954,1
3955,0
3956,0
3957,0
3958,1
3959,1
3960,1
3961,1
3962,0
3963,0
3964,1
3965,0
3966,1
3967,1
3968,1
3969,0
3970,1
3971,0
3972,1
3973,0
3974,1
3975,1
3976,1
3977,1
3978,1
3979,0
3980,1
3981,0
3982,1
3983,1
3984,1
3985,1
3986,1
3987,0
3988,1
3989,0
3990,1
3991,1
3992,1
3993,1
3994,1
3995,1
3996,1
3997,1
3998,1
3999,1
4000,1
4001,1
4002,0
4003,0
4004,0
4005,0
4006,0
4007,0
4008,1
4009,0
4010,0
4011,0
4012,1
4013,0
4014,0
4015,1
4016,1
4017,1
4018,0
4019,0
4020,0
4021,1
4022,1
4023,1
4024,1
4025,1
4026,1
4027,1
4028,0
4029,0
4030,1
4031,1
4032,1
4033,1
4034,1
4035,1
4036,1
4037,0
4038,1
4039,1
4040,1
4041,1
4042,0
4043,1
4044,1
4045,0
4046,0
4047,1
4048,1
4049,1
4050,0
4051,0
4052,0
4053,1
4054,0
4055,1
4056,1
4057,0
4058,0
4059,1
4060,0
4061,1
4062,1
4063,1
4064,1
4065,0
4066,1
4067,1
4068,1
4069,0
4070,0
4071,1
4072,0
4073,1
4074,0
4075,0
4076,0
4077,1
4078,0
4079,1
4080,0
4081,1
4082,1
4083,0
4084,0
4085,1
4086,1
4087,1
4088,0
4089,1
4090,1
4091,1
4092,0
4093,1
4094,0
4095,0
4096,0
4097,0
4098,0
4099,0
4100,0
4101,1
4102,0
4103,1
4104,1
4105,1
4106,0
4107,0
4108,1
4109,1
4110,0
4111,1
4112,0
4113,1
4114,0
4115,0
4116,1
4117,1
4118,1
4119,1
4120,0
4121,1
4122,0
4123,0
4124,0
4125,0
4126,0
4127,1
4128,1
4129,0
4130,1
4131,0
4132,1
4133,0
4134,0
4135,1
4136,1
4137,0
4138,0
4139,0
4140,1
4141,0
4142,1
4143,0
4144,1
4145,0
4146,0
4147,1
4148,1
4149,0
4150,1
4151,1
4152,1
4153,1
4154,1
4155,0
4156,0
4157,0
4158,1
4159,0
4160,1
4161,1
4162,0
4163,0
4164,0
4165,1
4166,1
4167,1
4168,0
4169,0
4170,1
4171,0
4172,1
4173,0
4174,0
4175,0
4176,1
4177,1
4178,1
4179,0
4180,0
4181,0
4182,0
4183,0
4184,0
4185,1
4186,1
4187,1
4188,0
4189,1
4190,1
4191,0
4192,0
4193,1
4194,1
4195,0
4196,1
4197,1
4198,1
4199,0
4200,1
4201,1
4202,0
4203,0
4204,0
4205,0
4206,1
4207,1
4208,0
4209,0
4210,0
4211,1
4212,0
4213,0
4214,1
4215,1
4216,0
4217,0
4218,1
4219,0
4220,0
4221,0
4222,1
4223,1
4224,0
4225,0
4226,0
4227,0
4228,0
4229,1
4230,0
4231,0
4232,0
4233,0
4234,0
4235,1
4236,1
4237,1
4238,1
4239,1
4240,0
4241,1
4242,0
4243,1
4244,0
4245,0
4246,0
4247,1
4248,1
4249,0
4250,0
4251,1
4252,1
4253,0
4254,1
4255,1
4256,1
4257,0
4258,0
4259,1
4260,0
4261,0
4262,0
4263,1
4264,1
4265,1
4266,1
4267,1
4268,0
4269,1
4270,0
4271,1
4272,0
4273,1
4274,0
4275,0
4276,0
4277,1
4278,1
4279,1
4280,1
4281,1
4282,0
4283,0
4284,1
4285,0
4286,1
4287,0
4288,0
4289,0
4290,1
4291,1
4292,1
4293,1
4294,1
4295,1
4296,0
4297,1
4298,0
4299,0
4300,0
4301,0
4302,0
4303,1
4304,1
4305,1
4306,0
4307,1
4308,0
4309,0
4310,0
4311,1
4312,0
4313,1
4314,0
4315,0
4316,0
4317,0
4318,1
4319,1
4320,1
4321,0
4322,1
4323,0
4324,0
4325,1
4326,0
4327,1
4328,1
4329,0
4330,0
4331,0
4332,1
4333,1
4334,0
4335,0
4336,1
4337,0
4338,0
4339,0
4340,1
4341,1
4342,0
4343,1
4344,0
4345,1
4346,0
4347,0
4348,1
4349,0
4350,0
4351,1
4352,1
4353,0
4354,1
4355,1
4356,0
4357,1
4358,0
4359,0
4360,0
4361,1
4362,0
4363,0
4364,1
4365,0
4366,1
4367,0
4368,1
4369,0
4370,1
4371,0
4372,1
4373,0
4374,1
4375,0
4376,0
4377,0
4378,0
4379,0
4380,1
4381,1
4382,1
4383,1
4384,0
4385,0
4386,1
4387,1
4388,1
4389,1
4390,0
4391,1
4392,1
4393,1
4394,0
4395,0
4396,0
4397,0
4398,1
4399,1
4400,1
4401,0
4402,1
4403,1
4404,1
4405,1
4406,1
4407,1
4408,0
4409,0
4410,1
4411,1
4412,0
4413,0
4414,0
4415,0
4416,0
4417,1
4418,1
4419,1
4420,0
4421,0
4422,1
4423,0
4424,1
4425,0
4426,1
4427,0
4428,0
4429,0
4430,0
4431,1
4432,0
4433,1
4434,0
4435,0
4436,1
4437,1
4438,0
4439,1
4440,0
4441,1
4442,1
4443,0
4444,1
4445,0
4446,0
4447,0
4448,0
4449,0
4450,0
4451,0
4452,0
4453,0
4454,0
4455,1
4456,1
4457,1
4458,0
4459,0
4460,0
4461,0
4462,0
4463,0
4464,1
4465,0
4466,1
4467,1
4468,1
4469,1
4470,0
4471,1
4472,0
4473,1
4474,0
4475,1
4476,0
4477,1
4478,1
4479,0
4480,1
4481,0
4482,0
4483,0
4484,0
4485,1
4486,1
4487,0
4488,0
4489,0
4490,0
4491,0
4492,1
4493,0
4494,1
4495,1
4496,0
4497,0
4498,1
4499,0
4500,0
4501,1
4502,0
4503,1
4504,1
4505,0
4506,1
4507,0
4508,0
4509,1
4510,0
4511,0
4512,0
4513,1
4514,1
4515,1
4516,0
4517,1
4518,1
4519,0
4520,0
4521,0
4522,1
4523,0
4524,0
4525,1
4526,0
4527,0
4528,1
4529,0
4530,0
4531,0
4532,1
4533,0
4534,1
4535,0
4536,1
4537,1
4538,1
4539,0
4540,1
4541,1
4542,0
4543,1
4544,0
4545,1
4546,1
4547,1
4548,0
4549,1
4550,0
4551,1
4552,0
4553,1
4554,1
4555,0
4556,0
4557,1
4558,0
4559,0
4560,0
4561,1
4562,0
4563,0
4564,0
4565,0
4566,0
4567,0
4568,0
4569,0
4570,0
4571,0
4572,0
4573,0
4574,1
4575,0
4576,0
4577,1
4578,1
4579,1
4580,1
4581,0
4582,0
4583,0
4584,0
4585,0
4586,0
4587,1
4588,0
4589,1
4590,0
4591,0
4592,1
4593,1
4594,1
4595,0
4596,0
4597,0
4598,1
4599,0
4600,1
4601,1
4602,0
4603,0
4604,0
4605,1
4606,1
4607,1
4608,1
4609,0
4610,1
4611,1
4612,0
4613,1
4614,0
4615,0
4616,1
4617,0
4618,1
4619,1
4620,0
4621,0
4622,0
4623,1
4624,1
4625,0
4626,0
4627,1
4628,0
4629,0
4630,1
4631,0
4632,1
4633,0
4634,1
4635,0
4636,1
4637,1
4638,0
4639,1
4640,1
4641,1
4642,1
4643,0
4644,0
4645,0
4646,0
4647,1
4648,1
4649,1
4650,0
4651,0
4652,0
4653,0
4654,1
4655,1
4656,1
4657,0
4658,0
4659,0
4660,1
4661,1
4662,0
4663,1
4664,1
4665,0
4666,0
4667,1
4668,1
4669,1
4670,1
4671,1
4672,1
4673,1
4674,1
4675,0
4676,0
4677,0
4678,1
4679,1
4680,1
4681,1
4682,0
4683,1
4684,0
4685,1
4686,0
4687,1
4688,1
4689,0
4690,1
4691,0
4692,1
4693,0
4694,1
4695,1
4696,1
4697,0
4698,1
4699,1
4700,0
4701,1
4702,0
4703,1
4704,1
4705,1
4706,0
4707,0
4708,1
4709,1
4710,0
4711,1
4712,0
4713,1
4714,1
4715,0
4716,1
4717,1
4718,0
4719,1
4720,1
4721,1
4722,1
4723,1
4724,0
4725,1
4726,1
4727,1
4728,1
4729,0
4730,1
4731,1
4732,1
4733,0
4734,0
4735,0
4736,0
4737,0
4738,0
4739,1
4740,0
4741,1
4742,0
4743,1
4744,0
4745,0
4746,0
4747,1
4748,0
4749,0
4750,1
4751,0
4752,0
4753,0
4754,0
4755,0
4756,1
4757,1
4758,0
4759,0
4760,0
4761,0
4762,1
4763,0
4764,1
4765,0
4766,1
4767,1
4768,1
4769,0
4770,0
4771,0
4772,0
4773,1
4774,0
4775,1
4776,0
4777,0
4778,0
4779,0
4780,1
4781,0
4782,0
4783,0
4784,0
4785,1
4786,1
4787,1
4788,0
4789,0
4790,0
4791,1
4792,0
4793,1
4794,0
4795,0
4796,1
4797,1
4798,1
4799,0
4800,1
4801,1
4802,1
4803,1
4804,1
4805,0
4806,1
4807,1
4808,1
4809,1
4810,0
4811,0
4812,1
4813,1
4814,1
4815,1
4816,1
4817,0
4818,0
4819,1
4820,1
4821,1
4822,0
4823,1
4824,0
4825,1
4826,1
4827,0
4828,1
4829,0
4830,0
4831,0
4832,0
4833,0
4834,1
4835,1
4836,0
4837,1
4838,0
4839,0
4840,0
4841,0
4842,1
4843,0
4844,0
4845,0
4846,0
4847,1
4848,0
4849,0
4850,1
4851,1
4852,1
4853,0
4854,0
4855,0
4856,0
4857,0
4858,0
4859,0
4860,1
4861,0
4862,1
4863,0
4864,0
4865,1
4866,0
4867,0
4868,1
4869,0
4870,1
4871,0
4872,1
4873,0
4874,0
4875,1
4876,1
4877,0
4878,1
4879,1
4880,0
4881,1
4882,0
4883,1
4884,0
4885,1
4886,0
4887,0
4888,1
4889,1
4890,1
4891,1
4892,0
4893,0
4894,1
4895,0
4896,0
4897,1
4898,1
4899,0
4900,1
4901,1
4902,1
4903,1
4904,1
4905,1
4906,0
4907,1
4908,0
4909,1
4910,1
4911,1
4912,0
4913,1
4914,0
4915,1
4916,0
4917,0
4918,1
4919,0
4920,0
4921,1
4922,0
4923,0
4924,1
4925,1
4926,0
4927,0
4928,0
4929,1
4930,0
4931,0
4932,0
4933,0
4934,1
4935,1
4936,0
4937,0
4938,1
4939,0
4940,1
4941,0
4942,0
4943,1
4944,1
4945,1
4946,1
4947,0
4948,0
4949,1
4950,1
4951,0
4952,1
4953,1
4954,1
4955,1
4956,0
4957,1
4958,1
4959,1
4960,1
4961,0
4962,1
4963,1
4964,1
4965,1
4966,0
4967,0
4968,1
4969,0
4970,0
4971,1
4972,1
4973,1
4974,1
4975,1
4976,1
4977,1
4978,1
4979,1
4980,0
4981,0
4982,1
4983,0
4984,0
4985,1
4986,1
4987,0
4988,0
4989,1
4990,0
4991,1
4992,1
4993,1
4994,0
4995,1
4996,1
4997,0
4998,0
4999,1
5000,1
5001,1
5002,1
5003,0
5004,1
5005,0
5006,1
5007,1
5008,0
5009,1
5010,0
5011,0
5012,0
5013,1
5014,1
5015,0
5016,1
5017,1
5018,0
5019,1
5020,1
5021,0
5022,0
5023,1
5024,1
5025,0
5026,1
5027,1
5028,1
5029,0
5030,0
5031,0
5032,1
5033,0
5034,1
5035,1
5036,0
5037,0
5038,0
5039,1
5040,0
5041,1
5042,0
5043,0
5044,0
5045,1
5046,0
5047,0
5048,1
5049,0
5050,0
5051,1
5052,0
5053,1
5054,1
5055,0
5056,0
5057,1
5058,1
5059,1
5060,1
5061,0
5062,0
5063,0
5064,0
5065,1
5066,1
5067,0
5068,0
5069,0
5070,1
5071,0
5072,0
5073,0
5074,0
5075,1
5076,1
5077,1
5078,1
5079,0
5080,0
5081,0
5082,0
5083,1
5084,1
5085,0
5086,1
5087,1
5088,1
5089,0
5090,0
5091,0
5092,1
5093,0
5094,0
5095,0
5096,0
5097,1
5098,1
5099,1
5100,0
5101,0
5102,0
5103,0
5104,1
5105,0
5106,1
5107,1
5108,1
5109,1
5110,0
5111,0
5112,0
5113,1
5114,1
5115,0
5116,1
5117,0
5118,0
5119,0
5120,1
5121,0
5122,0
5123,0
5124,0
5125,0
5126,0
5127,0
5128,1
5129,0
5130,1
5131,0
5132,1
5133,1
5134,0
5135,1
5136,0
5137,1
5138,0
5139,0
5140,0
5141,0
5142,1
5143,1
5144,0
5145,1
5146,0
5147,0
5148,1
5149,1
5150,1
5151,0
5152,0
5153,1
5154,1
5155,1
5156,1
5157,0
5158,1
5159,1
5160,0
5161,0
5162,1
5163,1
5164,1
5165,0
5166,0
5167,0
5168,0
5169,1
5170,0
5171,1
5172,0
5173,1
5174,1
5175,0
5176,1
5177,1
5178,0
5179,1
5180,1
5181,0
5182,0
5183,0
5184,0
5185,0
5186,1
5187,0
5188,0
5189,0
5190,0
5191,1
5192,0
5193,0
5194,0
5195,0
5196,0
5197,0
5198,1
5199,1
5200,1
5201,0
5202,0
5203,0
5204,1
5205,1
5206,1
5207,0
5208,1
5209,1
5210,1
5211,0
5212,1
5213,1
5214,0
5215,1
5216,0
5217,1
5218,0
5219,1
5220,0
5221,1
5222,0
5223,1
5224,0
5225,1
5226,1
5227,0
5228,0
5229,1
5230,0
5231,0
5232,0
5233,1
5234,0
5235,1
5236,0
5237,1
5238,0
5239,0
5240,1
5241,1
5242,1
5243,1
5244,0
5245,0
5246,0
5247,0
5248,1
5249,1
5250,1
5251,1
5252,0
5253,1
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0
5262,0
5263,0
5264,0
5265,0
5266,1
5267,0
5268,1
5269,0
5270,1
5271,1
5272,1
5273,1
5274,0
5275,1
5276,0
5277,0
5278,0
5279,1
5280,1
5281,1
5282,0
5283,1
5284,1
5285,0
5286,0
5287,0
5288,1
5289,0
5290,0
5291,1
5292,0
5293,1
5294,1
5295,1
5296,0
5297,1
5298,0
5299,0
5300,1
5301,0
5302,1
5303,0
5304,0
5305,0
5306,1
5307,0
5308,1
5309,1
5310,0
5311,0
5312,0
5313,0
5314,0
5315,0
5316,0
5317,0
5318,0
5319,0
5320,1
5321,0
5322,1
5323,0
5324,1
5325,0
5326,1
5327,1
5328,1
5329,1
5330,1
5331,1
5332,1
5333,0
5334,1
5335,0
5336,0
5337,1
5338,0
5339,0
5340,1
5341,0
5342,1
5343,0
5344,0
5345,0
5346,1
5347,0
5348,0
5349,0
5350,0
5351,1
5352,1
5353,1
5354,1
5355,1
5356,0
5357,0
5358,1
5359,0
5360,1
5361,1
5362,0
5363,1
5364,1
5365,0
5366,1
5367,1
5368,1
5369,1
5370,0
5371,0
5372,0
5373,1
5374,1
5375,1
5376,0
5377,1
5378,0
5379,0
5380,0
5381,1
5382,1
5383,1
5384,0
5385,0
5386,1
5387,1
5388,0
5389,1
5390,0
5391,0
5392,1
5393,0
5394,0
5395,0
5396,0
5397,0
5398,1
5399,0
5400,0
5401,1
5402,1
5403,1
5404,1
5405,1
5406,1
5407,0
5408,0
5409,0
5410,1
5411,0
5412,0
5413,1
5414,1
5415,1
5416,0
5417,1
5418,0
5419,1
5420,1
5421,1
5422,0
5423,0
5424,0
5425,0
5426,1
5427,1
5428,0
5429,0
5430,0
5431,1
5432,1
5433,1
5434,1
5435,1
5436,1
5437,1
5438,1
5439,0
5440,0
5441,0
5442,1
5443,1
5444,1
5445,0
5446,0
5447,0
5448,0
5449,1
5450,0
5451,0
5452,1
5453,1
5454,0
5455,1
5456,1
5457,0
5458,0
5459,0
5460,0
5461,0
5462,0
5463,0
5464,1
5465,0
5466,1
5467,1
5468,1
5469,1
5470,0
5471,1
5472,1
5473,1
5474,0
5475,0
5476,0
5477,0
5478,1
5479,0
5480,1
5481,0
5482,1
5483,0
5484,0
5485,1
5486,1
5487,0
5488,1
5489,0
5490,0
5491,0
5492,1
5493,0
5494,0
5495,0
5496,0